schema_version,activity_id,case_id,representative_feature_status,weather_context_consumption_gate,expected_consumer_behavior,smoke_pass,smoke_fail_reason,allowed_consumer_use,blocked_consumer_use,context_consumption_allowed,downstream_score_allowed,thci_authorization_status,radar_authorization_status,final_hiking_risk_authorization_status,medical_diagnosis_authorization_status,available_weather_variable_set,missing_weather_variable_set,consumer_smoke_notes
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_13_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_14_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_15_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_16_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_20_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_23_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_28_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_29_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_30_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_33_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
